age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
35,Private,228601,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
18,Private,214167,11th,7,Never-married,Tech-support,Own-child,White,Female,4,0,50,United-States,<=50K
57,Local-gov,116093,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,15,1,40,United-States,>50K
44,Private,139089,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22,1,40,Puerto-Rico,>50K
28,Private,238541,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15188,0,58,India,>50K
29,Private,209238,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,4,0,45,United-States,<=50K
23,Private,138044,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,5,0,58,United-States,<=50K
18,Private,420194,Some-college,10,Never-married,Sales,Own-child,White,Male,14,0,22,United-States,<=50K
17,Private,190239,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
23,Private,184205,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,5,1,37,United-States,<=50K
32,Private,258007,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,9,0,40,United-States,>50K
34,Private,137439,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,Black,Female,18,0,46,United-States,>50K
22,Private,227127,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,4,0,13,United-States,<=50K
60,Private,152739,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
44,Private,145373,Some-college,10,Divorced,Sales,Not-in-family,White,Female,3,0,22,United-States,<=50K
49,State-gov,223777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,14,0,59,United-States,>50K
19,Private,178881,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,Cuba,<=50K
17,Self-emp-inc,30658,12th,6,Never-married,Farming-fishing,Unmarried,White,Male,14,0,70,Mexico,<=50K
42,Private,123390,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
35,Private,492371,7th-8th,6,Never-married,Other-service,Not-in-family,White,Female,2,0,40,United-States,<=50K
26,Private,119075,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,46,United-States,<=50K
18,Private,42970,11th,7,Never-married,Craft-repair,Own-child,Black,Male,6,0,40,United-States,<=50K
33,Private,143655,Some-college,10,Divorced,Sales,Not-in-family,White,Female,10,0,30,United-States,<=50K
18,Private,121467,10th,6,Never-married,Sales,Own-child,White,Female,19,0,19,United-States,<=50K
49,Private,96899,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
42,Private,212887,HS-grad,7,Never-married,Sales,Unmarried,White,Female,5,0,45,Mexico,<=50K
55,Self-emp-not-inc,212080,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,46,United-States,>50K
65,State-gov,40076,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Self-emp-inc,95612,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,0,50,United-States,>50K
49,Local-gov,126239,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,0,43,United-States,>50K
47,Private,141892,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,57,India,>50K
26,Private,123506,HS-grad,9,Never-married,Sales,Own-child,White,Male,13,0,40,United-States,<=50K
25,Private,200788,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,7517,0,40,United-States,<=50K
26,Private,250543,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,45,United-States,>50K
58,Self-emp-inc,334157,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,1935,40,United-States,>50K
48,Private,258399,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Female,14,0,40,United-States,>50K
27,Private,106950,Assoc-voc,13,Married-civ-spouse,Sales,Husband,White,Male,17,0,50,United-States,>50K
45,Private,149835,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,17,1643,46,United-States,<=50K
36,Self-emp-not-inc,109287,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,15,0,50,United-States,>50K
39,Self-emp-inc,119093,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,21,0,58,Canada,>50K
32,State-gov,139997,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,14,1,40,United-States,>50K
57,Private,165029,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,15,0,45,United-States,<=50K
25,Federal-gov,247574,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
27,Private,299093,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,6,0,47,United-States,<=50K
32,Private,163019,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,11,United-States,<=50K
22,?,250955,HS-grad,9,Never-married,?,Own-child,White,Female,7,1,6,United-States,<=50K
32,Private,261073,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
21,Private,197817,Some-college,10,Never-married,Sales,Own-child,White,Male,19,1,30,United-States,<=50K
27,Private,57414,Some-college,10,Never-married,Other-service,Unmarried,White,Male,11,0,10,United-States,<=50K
31,Private,219022,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
24,Private,328924,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,61,United-States,<=50K
48,Private,199168,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,59,United-States,>50K
30,Private,95409,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,4,1,40,United-States,<=50K
23,?,252364,Assoc-acdm,12,Never-married,?,Own-child,White,Female,12,0,40,United-States,<=50K
68,Private,170605,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,16,1,19,United-States,>50K
33,Self-emp-not-inc,182900,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,1,21,United-States,>50K
36,Private,194883,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,50,United-States,<=50K
50,Self-emp-inc,93112,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,45,United-States,>50K
52,Private,185261,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Female,11,1,40,United-States,<=50K
46,Private,169452,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,12,0,45,United-States,>50K
31,Private,193014,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,19,0,56,United-States,<=50K
59,Private,219216,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,5,0,10,United-States,<=50K
57,Private,176591,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,6,0,44,United-States,<=50K
30,Private,192165,10th,6,Separated,Craft-repair,Unmarried,White,Female,10,0,40,United-States,<=50K
37,Private,38153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,80,United-States,<=50K
36,Private,236769,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,59,United-States,<=50K
46,Local-gov,124197,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,>50K
17,Private,53351,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,10,0,40,United-States,<=50K
48,Private,46625,10th,10,Never-married,Farming-fishing,Not-in-family,White,Male,15,0,45,United-States,<=50K
40,Private,200481,HS-grad,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,50,United-States,>50K
22,?,47702,Some-college,10,Never-married,?,Own-child,White,Female,17,1,9,United-States,<=50K
33,Federal-gov,265750,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,6,0,40,United-States,<=50K
24,?,259356,Some-college,10,Never-married,?,Own-child,White,Female,24,0,10,United-States,<=50K
66,Self-emp-inc,115663,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,79,United-States,<=50K
29,Private,196003,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,26,1,71,Jamaica,<=50K
49,Private,235659,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,25,0,40,United-States,>50K
47,Private,143793,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,50,United-States,<=50K
24,?,199935,Some-college,10,Divorced,?,Not-in-family,White,Female,15,0,8,United-States,<=50K
30,Private,194753,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,1,40,United-States,<=50K
68,Self-emp-not-inc,172027,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15,0,76,United-States,<=50K
34,Self-emp-inc,143627,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,1,50,Cuba,>50K
31,Private,441891,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,7,0,40,United-States,>50K
72,State-gov,151308,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,17,0,40,United-States,<=50K
37,State-gov,384452,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female,17,0,35,United-States,>50K
37,State-gov,230599,Doctorate,16,Never-married,Prof-specialty,Husband,White,Male,15600,1,50,?,>50K
32,Federal-gov,325185,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,24,0,40,Columbia,<=50K
29,Local-gov,465450,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,1,0,40,United-States,>50K
19,Private,218775,10th,6,Never-married,Craft-repair,Own-child,White,Male,10,0,23,India,<=50K
48,Private,198392,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,12,0,50,United-States,>50K
17,Private,272656,11th,13,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,46,United-States,<=50K
51,Private,190952,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
54,Private,288401,Some-college,10,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,>50K
60,Self-emp-not-inc,206661,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,19,0,40,United-States,<=50K
41,Self-emp-inc,218468,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,1,50,United-States,<=50K
32,Federal-gov,190196,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,124677,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,6,0,40,United-States,<=50K
21,Private,244588,11th,7,Never-married,Other-service,Own-child,Black,Female,8,0,21,United-States,<=50K
19,Private,225620,11th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States,<=50K
35,Self-emp-not-inc,226759,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,5,1,58,United-States,<=50K
38,Self-emp-not-inc,209895,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,0,0,46,United-States,<=50K
40,Private,142846,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Self-emp-not-inc,368366,9th,5,Divorced,Other-service,Husband,White,Male,6,0,45,United-States,<=50K
32,Private,38609,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,4,0,50,United-States,<=50K
30,Private,195276,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,10,1,31,United-States,<=50K
21,Private,185057,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,5,1,40,United-States,<=50K
33,Private,194421,10th,6,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,23,United-States,>50K
43,Local-gov,304897,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,25,0,44,United-States,>50K
34,Private,202709,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,2,0,40,United-States,<=50K
24,Private,194801,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1,45,United-States,<=50K
39,Private,124919,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,44,United-States,<=50K
22,Private,53551,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,20,Guatemala,<=50K
37,Self-emp-inc,119773,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,19,0,46,United-States,<=50K
58,Local-gov,110433,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Federal-gov,251610,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
25,Private,205820,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,2,0,23,United-States,<=50K
45,Private,715016,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,16,0,40,United-States,<=50K
36,Private,206069,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,40,United-States,>50K
24,Private,182365,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,0,59,United-States,<=50K
49,Private,106669,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
35,Private,390542,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,44,United-States,<=50K
23,Private,703313,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,249887,5th-6th,2,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,1,40,Mexico,<=50K
52,Private,43542,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,16,0,40,United-States,<=50K
58,Private,132866,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Local-gov,328402,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,>50K
37,Private,206860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7763,0,44,United-States,>50K
66,Private,256481,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,4,0,40,United-States,<=50K
50,Private,205783,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,83,United-States,<=50K
26,Private,699145,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,33550,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Male,6,0,58,United-States,<=50K
32,Private,144390,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4,0,50,United-States,<=50K
19,Private,231659,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,Dominican-Republic,<=50K
57,Self-emp-not-inc,127018,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,396612,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,22,Mexico,<=50K
58,Private,102701,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,44,France,<=50K
41,Local-gov,157339,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7,1922,50,United-States,>50K
47,Private,193570,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
17,Private,243776,11th,7,Never-married,Machine-op-inspct,Unmarried,Black,Female,12,0,40,United-States,<=50K
23,Private,154903,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,44,United-States,<=50K
47,State-gov,160934,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,30,0,6,United-States,>50K
47,Private,230047,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,17,0,40,United-States,>50K
48,Private,241838,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,United-States,<=50K
27,Private,618499,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
39,Private,334168,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,0,40,United-States,>50K
48,Self-emp-inc,151002,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,1,45,United-States,<=50K
29,Private,55185,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
51,Private,185824,9th,4,Separated,Craft-repair,Not-in-family,White,Male,11,0,40,United-States,<=50K
53,Self-emp-inc,105169,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,4798,0,59,United-States,>50K
37,Private,128848,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,5,0,37,United-States,>50K
31,Private,161518,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,33,1,44,United-States,>50K
51,Self-emp-not-inc,184475,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3376,1,8,United-States,<=50K
21,?,333305,11th,7,Never-married,?,Own-child,White,Female,3,0,11,United-States,<=50K
32,Private,185315,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,61,United-States,<=50K
27,Private,206400,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,15,0,46,United-States,<=50K
41,Private,208945,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,154916,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,13,0,59,United-States,>50K
17,Private,213273,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,1,40,United-States,<=50K
31,Self-emp-inc,46200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,50,United-States,<=50K
46,Private,148220,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,9,0,45,United-States,<=50K
22,Private,240175,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1,45,United-States,<=50K
37,Private,266622,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,12,0,50,United-States,<=50K
30,Private,237656,Masters,7,Never-married,Prof-specialty,Unmarried,White,Female,17,0,44,United-States,<=50K
34,Federal-gov,290318,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,8,0,40,Haiti,>50K
19,Private,194803,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
34,Private,135001,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,4,0,21,United-States,<=50K
57,Self-emp-not-inc,124855,7th-8th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,23,United-States,<=50K
20,Private,157939,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,147382,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1,11,United-States,<=50K
26,Private,196715,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,5,1664,46,United-States,<=50K
22,Private,207720,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,9,0,45,United-States,<=50K
48,Private,123245,9th,6,Divorced,Craft-repair,Unmarried,White,Male,8,0,40,United-States,<=50K
